,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,key
1566,33,Spain,10,0,1977-06-15,197706,33220,Communist Party of Spain,PCE,20,,104,0,1994.0,,,9.27,0.0,,20.0,350.0,1,10,,258.0,3.101,0.0,0.0,0.775,2.713,0.0,0.388,0.388,0.388,0.0,0.0,12.403,12.403,1.163,0.0,1.163,0.388,0.0,0.775,1.163,0.0,0.388,1.163,2.713,0.775,0.0,0.0,2.326,0.0,1.163,3.488,0.388,0.0,0.388,0.0,0.388,0.775,1.938,4.651,6.202,0.0,2.713,0.0,0.388,0.0,0.388,1.938,0.775,1.163,0.775,0.0,7.752,0.0,10.853,2.326,2.713,4.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.953,4.264,0.388,10.853,0.388,2024a,VVUNDW,33220_197706
1567,33,Spain,10,0,1977-06-15,197706,33320,Spanish Socialist Workers’ Party,PSOE,30,,104,0,1994.0,,,30.348,0.0,,118.0,350.0,1,10,,281.0,1.423,1.068,0.0,1.779,2.135,0.712,0.712,3.915,3.203,0.0,0.0,11.388,8.185,2.491,0.0,4.626,0.0,7.117,3.915,2.135,0.356,1.068,0.356,0.0,0.0,0.712,0.0,3.559,0.0,0.356,0.356,0.0,0.356,0.356,0.0,0.0,1.068,3.559,4.982,8.541,0.0,0.356,0.0,0.0,0.356,0.0,1.068,0.0,1.423,0.712,0.0,4.982,0.0,1.779,0.356,0.712,7.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.253,0.356,0.712,13.523,1.423,2024a,CAFE6R,33320_197706
1568,33,Spain,10,0,1977-06-15,197706,33430,Union of the Democratic Centre/Centrist Bloc,UCD,40,,104,0,1994.0,,,34.829,0.0,,165.0,350.0,1,10,,213.0,0.0,3.286,0.0,0.0,1.408,0.0,3.286,5.164,1.408,3.756,0.0,9.39,3.286,2.347,0.0,0.469,0.939,7.981,0.0,0.939,0.469,0.469,0.469,0.469,0.0,0.469,0.0,3.286,0.0,1.878,0.0,1.408,0.0,5.634,0.0,1.408,1.878,1.408,6.103,9.39,0.0,2.347,0.0,0.469,0.0,3.286,0.0,3.756,0.469,0.0,0.0,2.817,0.0,2.817,1.408,3.756,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.469,2.347,6.103,15.493,3.286,2024a,NVYU5M,33430_197706
1569,33,Spain,10,0,1977-06-15,197706,33610,Popular Alliance,AP,60,,998,998,,,,8.417,0.0,,16.0,350.0,3,10,,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0,2.586,0.0,0.0,0.0,1.724,0.0,4.31,0.0,0.0,3.448,5.172,3.448,0.0,0.0,0.0,0.0,5.172,0.0,0.0,6.034,0.0,0.0,11.207,0.0,0.0,0.0,0.0,2.586,18.103,0.0,1.724,0.0,0.0,0.0,6.034,0.0,12.069,0.0,0.0,0.0,4.31,0.0,5.172,0.862,1.724,3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.069,3.448,14.655,20.69,0.0,2024a,BAWT83,33610_197706
1570,33,Spain,10,0,1977-06-15,197706,33901,Basque Left,EE,90,,998,998,,,,0.34,0.0,,1.0,350.0,3,10,,383.0,6.527,0.522,0.0,2.872,0.261,2.611,0.522,1.305,4.7,0.261,0.0,4.178,3.916,0.522,0.0,18.799,0.0,2.35,0.0,0.261,0.0,0.783,1.044,0.0,0.783,0.0,0.261,5.744,0.0,2.611,2.611,0.0,0.0,0.783,0.261,0.261,4.961,0.0,2.872,5.222,0.0,6.527,0.0,0.0,3.394,0.0,0.783,0.0,0.261,1.567,0.0,6.789,0.0,0.0,0.261,0.522,2.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.499,1.044,0.783,8.094,3.133,2024a,74CMWM,33901_197706
1571,33,Spain,10,0,1977-06-15,197706,33902,Basque Nationalist Party,PNV/EAJ,90,,104,0,1994.0,,,1.703,0.0,,8.0,350.0,1,10,,84.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,11.905,20.238,1.19,0.0,21.429,0.0,1.19,1.19,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,3.571,0.0,1.19,1.19,0.0,0.0,0.0,0.0,0.0,2.381,1.19,2.381,8.333,0.0,3.571,0.0,0.0,0.0,0.0,0.0,1.19,0.0,8.333,0.0,2.381,0.0,1.19,0.0,1.19,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.238,0.0,0.0,10.714,0.0,2024a,J972VN,33902_197706
1572,33,Spain,10,0,1977-06-15,197706,33904,Aragonese Regionalist Party,PAR,90,,998,998,,,,0.21,0.0,,1.0,350.0,3,10,,1156.0,2.595,0.26,0.0,0.173,0.173,0.346,0.087,0.433,1.125,0.087,0.346,3.893,8.304,2.768,0.0,5.796,0.0,5.796,0.173,0.173,0.952,1.557,2.768,8.391,0.346,0.173,0.087,2.768,0.0,5.796,10.121,0.346,0.26,0.779,0.0,1.817,1.817,3.287,1.557,6.488,0.0,3.72,0.0,0.865,0.0,2.422,0.0,2.422,1.038,0.087,0.0,0.519,0.0,2.855,1.038,0.779,2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.879,11.505,1.73,8.045,0.433,2024a,L9LDBW,33904_197706
1573,33,Spain,10,0,1977-06-15,197706,33905,Catalan Republican Left,ERC,90,,104,0,1994.0,,,0.756,0.0,,1.0,350.0,1,10,,106.0,3.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.0,3.774,7.547,2.83,0.0,11.321,0.0,0.0,0.0,0.0,0.0,0.943,1.887,1.887,0.0,0.0,0.0,1.887,0.0,2.83,2.83,2.83,0.0,0.0,0.0,0.0,2.83,2.83,6.604,9.434,0.0,4.717,0.0,0.0,0.943,0.0,3.774,0.943,0.0,2.83,0.0,8.491,0.0,6.604,0.0,0.943,3.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.302,6.604,0.0,16.038,0.0,2024a,3EGRAU,33905_197706
1574,33,Spain,10,0,1977-06-15,197706,33906,Andalusian Party,PA,90,,998,998,,,,0.01,1.0,,1.0,350.0,3,10,,455.0,0.0,1.099,0.0,0.0,0.879,0.659,0.659,2.637,5.275,0.0,1.099,2.637,5.275,0.0,0.44,8.132,0.0,12.088,0.659,0.0,0.879,2.198,4.176,2.857,1.538,0.879,0.0,1.978,0.0,6.593,4.615,0.0,0.659,0.0,0.0,0.44,3.516,0.879,1.758,9.011,0.0,3.956,0.0,0.0,0.0,0.0,0.659,2.857,0.0,1.099,0.0,1.099,0.0,1.978,2.198,0.879,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.418,7.033,0.879,10.769,1.319,2024a,2P12PD,33906_197706
1575,33,Spain,10,0,1979-03-01,197903,33220,Communist Party of Spain,PCE,20,,104,0,1994.0,,,10.797,0.0,,23.0,350.0,1,10,,608.0,3.289,0.822,0.0,0.493,2.303,0.987,0.164,1.316,0.822,0.0,0.0,4.77,8.388,3.783,0.0,5.757,0.493,0.493,0.164,0.0,0.0,0.822,1.151,1.48,0.0,0.0,0.0,3.289,0.0,0.493,2.303,0.658,0.493,0.0,0.0,0.0,2.796,5.099,1.809,7.237,0.0,5.263,0.0,0.822,0.0,0.0,1.645,2.303,0.493,0.329,0.0,8.717,8.059,0.164,0.0,3.947,6.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.053,3.289,0.0,9.046,1.151,2024a,K6CJC1,33220_197903
1576,33,Spain,10,0,1979-03-01,197903,33320,Spanish Socialist Workers’ Party,PSOE,30,,104,0,1994.0,,,30.489,0.0,,121.0,350.0,1,10,,767.0,0.261,0.391,0.0,0.0,4.042,0.13,0.522,2.477,0.913,0.391,0.0,1.956,2.999,2.868,0.0,3.651,0.652,6.78,0.391,3.39,0.0,0.913,0.522,1.434,0.0,0.0,0.0,2.868,0.0,3.781,5.606,3.52,0.782,1.304,0.0,0.13,1.434,2.999,3.259,11.473,0.0,2.477,0.0,0.261,0.0,0.0,0.261,5.215,1.173,0.652,0.0,5.476,0.13,3.651,1.565,1.695,5.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.691,5.476,1.304,14.733,0.652,2024a,A1NKUC,33320_197903
1577,33,Spain,10,0,1979-03-01,197903,33430,Union of the Democratic Centre/Centrist Bloc,UCD,40,,104,0,1994.0,,,35.047,0.0,,168.0,350.0,1,10,,641.0,2.184,2.028,0.0,0.0,5.772,0.0,0.624,2.964,1.404,0.0,0.0,4.056,1.716,0.936,0.0,1.56,0.936,7.332,0.0,0.312,1.092,2.34,3.276,1.56,0.156,0.156,0.312,6.24,0.0,4.368,6.552,0.156,0.0,2.34,0.0,0.936,0.78,3.744,2.652,9.516,0.0,3.12,0.0,0.156,0.0,0.0,0.0,5.616,0.78,0.468,0.0,0.156,0.0,6.552,0.624,1.092,3.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468,4.992,3.432,12.168,0.624,2024a,7QRV38,33430_197903
1578,33,Spain,10,0,1979-03-01,197903,33610,Popular Alliance,AP,60,,104,0,1994.0,,,6.459,0.0,,9.0,350.0,2,10,,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0,2.586,0.0,0.0,0.0,1.724,0.0,4.31,0.0,0.0,3.448,5.172,3.448,0.0,0.0,0.0,0.0,5.172,0.0,0.0,6.034,0.0,0.0,11.207,0.0,0.0,0.0,0.0,2.586,18.103,0.0,1.724,0.0,0.0,0.0,6.034,0.0,12.069,0.0,0.0,0.0,4.31,0.0,5.172,0.862,1.724,3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.069,3.448,14.655,20.69,0.0,2024a,O2M4OF,33610_197903
1579,33,Spain,10,0,1979-03-01,197903,33611,Convergence and Union,CiU,90,,998,998,,,,2.687,0.0,,8.0,350.0,3,10,,547.0,2.559,0.366,0.0,0.183,0.366,0.366,0.366,1.828,3.108,0.0,0.0,1.645,1.097,2.925,0.548,13.163,0.0,14.077,0.183,1.828,2.194,5.119,0.914,1.28,0.0,0.0,0.183,4.205,0.0,6.947,3.108,0.183,0.0,6.216,0.0,0.914,0.914,3.108,0.914,6.216,0.731,2.742,0.0,0.0,0.0,0.548,0.0,0.914,1.28,1.097,0.0,0.548,0.0,2.742,0.183,0.183,2.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.227,2.377,8.41,7.13,0.731,2024a,FG2MBL,33611_197903
1580,33,Spain,10,0,1979-03-01,197903,33901,Basque Left,EE,90,,998,998,,,,0.48,0.0,,1.0,350.0,3,10,,383.0,6.527,0.522,0.0,2.872,0.261,2.611,0.522,1.305,4.7,0.261,0.0,4.178,3.916,0.522,0.0,18.799,0.0,2.35,0.0,0.261,0.0,0.783,1.044,0.0,0.783,0.0,0.261,5.744,0.0,2.611,2.611,0.0,0.0,0.783,0.261,0.261,4.961,0.0,2.872,5.222,0.0,6.527,0.0,0.0,3.394,0.0,0.783,0.0,0.261,1.567,0.0,6.789,0.0,0.0,0.261,0.522,2.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.499,1.044,0.783,8.094,3.133,2024a,DTGCAU,33901_197903
1581,33,Spain,10,0,1979-03-01,197903,33902,Basque Nationalist Party,PNV/EAJ,90,,104,0,1994.0,,,1.652,0.0,,7.0,350.0,1,10,,548.0,5.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,3.467,6.204,0.0,0.912,15.511,0.0,0.182,0.182,0.182,0.0,0.182,0.912,2.007,0.547,0.0,0.0,1.277,0.0,2.19,5.109,0.365,0.0,0.0,0.0,1.46,4.745,0.547,2.555,16.423,0.0,5.839,0.0,0.182,7.299,0.0,0.0,3.285,0.0,5.839,0.0,1.095,0.0,1.277,0.0,0.547,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.547,3.285,0.0,18.978,0.0,2024a,JEHC8T,33902_197903
1582,33,Spain,10,0,1979-03-01,197903,33904,Aragonese Regionalist Party,PAR,90,,998,998,,,,0.33,0.0,,1.0,350.0,3,10,,1156.0,2.595,0.26,0.0,0.173,0.173,0.346,0.087,0.433,1.125,0.087,0.346,3.893,8.304,2.768,0.0,5.796,0.0,5.796,0.173,0.173,0.952,1.557,2.768,8.391,0.346,0.173,0.087,2.768,0.0,5.796,10.121,0.346,0.26,0.779,0.0,1.817,1.817,3.287,1.557,6.488,0.0,3.72,0.0,0.865,0.0,2.422,0.0,2.422,1.038,0.087,0.0,0.519,0.0,2.855,1.038,0.779,2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.879,11.505,1.73,8.045,0.433,2024a,IANQ6F,33904_197903
1583,33,Spain,10,0,1979-03-01,197903,33905,Catalan Republican Left,ERC,90,,104,0,1994.0,,,0.686,0.0,,1.0,350.0,1,10,,94.0,8.511,0.0,0.0,0.0,0.0,2.128,0.0,1.064,1.064,0.0,0.0,5.319,10.638,1.064,0.0,15.957,0.0,6.383,1.064,0.0,0.0,0.0,2.128,0.0,0.0,0.0,0.0,3.191,0.0,4.255,0.0,0.0,0.0,0.0,0.0,0.0,3.191,0.0,0.0,8.511,0.0,4.255,0.0,0.0,1.064,0.0,0.0,0.0,3.191,10.638,0.0,3.191,0.0,3.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.34,2.128,0.0,8.511,2.128,2024a,YT2DER,33905_197903
1584,33,Spain,10,0,1979-03-01,197903,33906,Andalusian Party,PA,90,,998,998,,,,1.81,0.0,,5.0,350.0,3,10,,455.0,0.0,1.099,0.0,0.0,0.879,0.659,0.659,2.637,5.275,0.0,1.099,2.637,5.275,0.0,0.44,8.132,0.0,12.088,0.659,0.0,0.879,2.198,4.176,2.857,1.538,0.879,0.0,1.978,0.0,6.593,4.615,0.0,0.659,0.0,0.0,0.44,3.516,0.879,1.758,9.011,0.0,3.956,0.0,0.0,0.0,0.0,0.659,2.857,0.0,1.099,0.0,1.099,0.0,1.978,2.198,0.879,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.418,7.033,0.879,10.769,1.319,2024a,1BX3RA,33906_197903
1585,33,Spain,10,0,1982-10-28,198210,33220,Communist Party of Spain,PCE,20,,104,0,1994.0,,,4.134,0.0,,4.0,350.0,1,10,,777.0,3.99,0.257,0.0,0.901,2.188,2.317,0.644,1.158,1.158,0.0,0.0,2.574,7.851,0.772,0.0,5.663,0.0,2.96,0.129,1.544,0.0,1.03,2.445,0.901,0.772,0.0,0.0,5.663,0.0,1.673,4.505,1.802,1.802,0.129,0.0,0.129,3.089,2.574,1.931,8.752,0.0,4.247,0.0,0.129,0.129,0.0,1.03,2.188,0.129,0.257,0.0,9.266,0.0,4.118,1.03,3.089,3.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.403,5.148,0.129,10.682,2.96,2024a,683L57,33220_198210
1586,33,Spain,10,0,1982-10-28,198210,33320,Spanish Socialist Workers’ Party,PSOE,30,,104,0,1994.0,,,48.38,0.0,,202.0,350.0,1,10,,2018.0,0.0,1.09,0.0,0.099,3.617,0.743,0.446,2.626,0.545,0.0,0.0,4.113,0.793,0.545,0.0,4.163,0.198,10.555,0.05,2.279,0.05,0.595,2.18,3.964,0.05,0.0,0.297,1.982,0.0,2.924,6.046,0.347,0.297,2.279,0.0,0.149,2.18,4.063,3.32,10.456,0.0,3.964,0.0,0.0,0.0,0.0,0.248,6.046,0.892,0.05,0.149,5.748,0.0,2.279,1.833,1.388,4.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.951,6.492,2.329,13.776,1.189,2024a,T4KSOU,33320_198210
1587,33,Spain,10,0,1982-10-28,198210,33430,Union of the Democratic Centre/Centrist Bloc,UCD,40,,104,0,1994.0,,,6.809,0.0,,12.0,350.0,1,10,,1457.0,1.03,1.098,0.0,0.0,1.853,0.137,0.0,2.196,1.098,0.0,0.0,1.784,1.441,0.412,0.069,1.99,0.618,7.138,0.0,0.069,1.99,3.569,1.922,2.128,0.206,0.069,0.137,2.196,0.412,4.598,9.54,0.069,0.069,2.265,0.0,1.784,1.784,4.049,3.157,12.835,0.343,5.765,0.0,0.412,0.0,1.235,0.0,4.598,1.441,0.275,0.206,0.686,0.0,4.598,1.373,2.814,2.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.207,4.118,4.255,15.992,0.137,2024a,UMUYWJ,33430_198210
